name,p4_url,http_status,n_outgal,complexity_rank,best_outgal,all_outgals,error
NGC5012,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5012/P4/,200,3,3,NGC5012_bd.outgal,"[""NGC5012_bd.outgal"", ""NGC5012_onecomp.outgal"", ""NGC5012_twocomp.outgal""]",
NGC5016,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5016/P4/,200,3,3,NGC5016_dn.outgal,"[""NGC5016_dn.outgal"", ""NGC5016_onecomp.outgal"", ""NGC5016_twocomp.outgal""]",
NGC5030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5030/P4/,404,0,0,,[],
NGC5033,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5033/P4/,200,3,3,NGC5033_bdd.outgal,"[""NGC5033_bdd.outgal"", ""NGC5033_onecomp.outgal"", ""NGC5033_twocomp.outgal""]",
NGC5035,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5035/P4/,404,0,0,,[],
NGC5037,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5037/P4/,404,0,0,,[],
NGC5042,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5042/P4/,200,3,3,NGC5042_dd.outgal,"[""NGC5042_dd.outgal"", ""NGC5042_onecomp.outgal"", ""NGC5042_twocomp.outgal""]",
NGC5054,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5054/P4/,200,3,3,NGC5054_bd.outgal,"[""NGC5054_bd.outgal"", ""NGC5054_onecomp.outgal"", ""NGC5054_twocomp.outgal""]",
NGC5055,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5055/P4/,200,3,3,NGC5055_ddn.outgal,"[""NGC5055_ddn.outgal"", ""NGC5055_onecomp.outgal"", ""NGC5055_twocomp.outgal""]",
NGC5068,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5068/P4/,200,3,3,NGC5068_ndbar.outgal,"[""NGC5068_ndbar.outgal"", ""NGC5068_onecomp.outgal"", ""NGC5068_twocomp.outgal""]",
NGC5076,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5076/P4/,404,0,0,,[],
NGC5079,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5079/P4/,200,3,3,NGC5079_dn.outgal,"[""NGC5079_dn.outgal"", ""NGC5079_onecomp.outgal"", ""NGC5079_twocomp.outgal""]",
NGC5085,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5085/P4/,200,3,3,NGC5085_bd.outgal,"[""NGC5085_bd.outgal"", ""NGC5085_onecomp.outgal"", ""NGC5085_twocomp.outgal""]",
NGC5101,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5101/P4/,200,3,3,NGC5101_bdbar.outgal,"[""NGC5101_bdbar.outgal"", ""NGC5101_onecomp.outgal"", ""NGC5101_twocomp.outgal""]",
NGC5103,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5103/P4/,200,3,3,NGC5103_zzn.outgal,"[""NGC5103_onecomp.outgal"", ""NGC5103_twocomp.outgal"", ""NGC5103_zzn.outgal""]",
NGC5105,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5105/P4/,200,3,3,NGC5105_dn.outgal,"[""NGC5105_dn.outgal"", ""NGC5105_onecomp.outgal"", ""NGC5105_twocomp.outgal""]",
NGC5112,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5112/P4/,200,3,3,NGC5112_dbar.outgal,"[""NGC5112_dbar.outgal"", ""NGC5112_onecomp.outgal"", ""NGC5112_twocomp.outgal""]",
NGC5117,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5117/P4/,200,3,3,NGC5117_bdbarf.outgal,"[""NGC5117_bdbarf.outgal"", ""NGC5117_onecomp.outgal"", ""NGC5117_twocomp.outgal""]",
NGC5122,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5122/P4/,200,3,3,NGC5122_zzn.outgal,"[""NGC5122_onecomp.outgal"", ""NGC5122_twocomp.outgal"", ""NGC5122_zzn.outgal""]",
NGC5134,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5134/P4/,200,3,3,NGC5134_bdbarfn.outgal,"[""NGC5134_bdbarfn.outgal"", ""NGC5134_onecomp.outgal"", ""NGC5134_twocomp.outgal""]",
NGC5145,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5145/P4/,200,3,3,NGC5145_bd.outgal,"[""NGC5145_bd.outgal"", ""NGC5145_onecomp.outgal"", ""NGC5145_twocomp.outgal""]",
NGC5147,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5147/P4/,200,3,3,NGC5147_dbarfn.outgal,"[""NGC5147_dbarfn.outgal"", ""NGC5147_onecomp.outgal"", ""NGC5147_twocomp.outgal""]",
NGC5194,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5194/P4/,200,3,3,NGC5194_bd.outgal,"[""NGC5194_bd.outgal"", ""NGC5194_onecomp.outgal"", ""NGC5194_twocomp.outgal""]",
NGC5195,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5195/P4/,200,3,3,NGC5195_bdbar.outgal,"[""NGC5195_bdbar.outgal"", ""NGC5195_onecomp.outgal"", ""NGC5195_twocomp.outgal""]",
NGC5204,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5204/P4/,200,3,3,NGC5204_d.outgal,"[""NGC5204_d.outgal"", ""NGC5204_onecomp.outgal"", ""NGC5204_twocomp.outgal""]",
NGC5205,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5205/P4/,200,3,3,NGC5205_bdbar.outgal,"[""NGC5205_bdbar.outgal"", ""NGC5205_onecomp.outgal"", ""NGC5205_twocomp.outgal""]",
NGC5218,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5218/P4/,200,3,3,NGC5218_dbarn.outgal,"[""NGC5218_dbarn.outgal"", ""NGC5218_onecomp.outgal"", ""NGC5218_twocomp.outgal""]",
NGC5236,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5236/P4/,200,3,3,NGC5236_bdbarf.outgal,"[""NGC5236_bdbarf.outgal"", ""NGC5236_onecomp.outgal"", ""NGC5236_twocomp.outgal""]",
NGC5238,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5238/P4/,200,3,3,NGC5238_d.outgal,"[""NGC5238_d.outgal"", ""NGC5238_onecomp.outgal"", ""NGC5238_twocomp.outgal""]",
NGC5240,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5240/P4/,200,3,3,NGC5240_dn.outgal,"[""NGC5240_dn.outgal"", ""NGC5240_onecomp.outgal"", ""NGC5240_twocomp.outgal""]",
NGC5247,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5247/P4/,200,3,3,NGC5247_bd.outgal,"[""NGC5247_bd.outgal"", ""NGC5247_onecomp.outgal"", ""NGC5247_twocomp.outgal""]",
NGC5248,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5248/P4/,200,4,3,NGC5248_bdd.outgal,"[""NGC5248_bdd.outgal"", ""NGC5248_ddn.outgal"", ""NGC5248_onecomp.outgal"", ""NGC5248_twocomp.outgal""]",
NGC5254,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5254/P4/,200,3,3,NGC5254_dn.outgal,"[""NGC5254_dn.outgal"", ""NGC5254_onecomp.outgal"", ""NGC5254_twocomp.outgal""]",
NGC5264,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5264/P4/,200,3,3,NGC5264_d.outgal,"[""NGC5264_d.outgal"", ""NGC5264_onecomp.outgal"", ""NGC5264_twocomp.outgal""]",
NGC5273,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5273/P4/,200,3,3,NGC5273_dn.outgal,"[""NGC5273_dn.outgal"", ""NGC5273_onecomp.outgal"", ""NGC5273_twocomp.outgal""]",
NGC5283,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5283/P4/,404,0,0,,[],
NGC5294,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5294/P4/,404,0,0,,[],
NGC5300,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5300/P4/,200,3,3,NGC5300_dbarn.outgal,"[""NGC5300_dbarn.outgal"", ""NGC5300_onecomp.outgal"", ""NGC5300_twocomp.outgal""]",
NGC5311,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5311/P4/,200,3,3,NGC5311_bd.outgal,"[""NGC5311_bd.outgal"", ""NGC5311_onecomp.outgal"", ""NGC5311_twocomp.outgal""]",
NGC5313,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5313/P4/,200,3,3,NGC5313_bd.outgal,"[""NGC5313_bd.outgal"", ""NGC5313_onecomp.outgal"", ""NGC5313_twocomp.outgal""]",
NGC5320,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5320/P4/,200,3,3,NGC5320_dn.outgal,"[""NGC5320_dn.outgal"", ""NGC5320_onecomp.outgal"", ""NGC5320_twocomp.outgal""]",
NGC5323,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5323/P4/,404,0,0,,[],
NGC5334,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5334/P4/,200,3,3,NGC5334_dbarfn.outgal,"[""NGC5334_dbarfn.outgal"", ""NGC5334_onecomp.outgal"", ""NGC5334_twocomp.outgal""]",
NGC5336,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5336/P4/,200,3,3,NGC5336_dd.outgal,"[""NGC5336_dd.outgal"", ""NGC5336_onecomp.outgal"", ""NGC5336_twocomp.outgal""]",
NGC5337,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5337/P4/,200,3,3,NGC5337_dbarfn.outgal,"[""NGC5337_dbarfn.outgal"", ""NGC5337_onecomp.outgal"", ""NGC5337_twocomp.outgal""]",
NGC5339,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5339/P4/,200,3,3,NGC5339_bdbarf.outgal,"[""NGC5339_bdbarf.outgal"", ""NGC5339_onecomp.outgal"", ""NGC5339_twocomp.outgal""]",
NGC5346,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5346/P4/,200,3,3,NGC5346_bd.outgal,"[""NGC5346_bd.outgal"", ""NGC5346_onecomp.outgal"", ""NGC5346_twocomp.outgal""]",
NGC5347,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5347/P4/,200,3,3,NGC5347_dbarfn.outgal,"[""NGC5347_dbarfn.outgal"", ""NGC5347_onecomp.outgal"", ""NGC5347_twocomp.outgal""]",
NGC5350,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5350/P4/,200,3,3,NGC5350_bdbarf.outgal,"[""NGC5350_bdbarf.outgal"", ""NGC5350_onecomp.outgal"", ""NGC5350_twocomp.outgal""]",
NGC5360,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5360/P4/,200,3,3,NGC5360_bz.outgal,"[""NGC5360_bz.outgal"", ""NGC5360_onecomp.outgal"", ""NGC5360_twocomp.outgal""]",
NGC5364,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5364/P4/,200,3,3,NGC5364_ddn.outgal,"[""NGC5364_ddn.outgal"", ""NGC5364_onecomp.outgal"", ""NGC5364_twocomp.outgal""]",
NGC5371,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5371/P4/,200,3,3,NGC5371_bd.outgal,"[""NGC5371_bd.outgal"", ""NGC5371_onecomp.outgal"", ""NGC5371_twocomp.outgal""]",
NGC5375,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5375/P4/,200,3,3,NGC5375_bdbarfn.outgal,"[""NGC5375_bdbarfn.outgal"", ""NGC5375_onecomp.outgal"", ""NGC5375_twocomp.outgal""]",
NGC5376,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5376/P4/,200,3,3,NGC5376_bd.outgal,"[""NGC5376_bd.outgal"", ""NGC5376_onecomp.outgal"", ""NGC5376_twocomp.outgal""]",
NGC5378,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5378/P4/,404,0,0,,[],
NGC5383,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5383/P4/,200,3,3,NGC5383_ddbarfn.outgal,"[""NGC5383_ddbarfn.outgal"", ""NGC5383_onecomp.outgal"", ""NGC5383_twocomp.outgal""]",
NGC5426,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5426/P4/,200,3,3,NGC5426_dd.outgal,"[""NGC5426_dd.outgal"", ""NGC5426_onecomp.outgal"", ""NGC5426_twocomp.outgal""]",
NGC5427,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5427/P4/,200,3,3,NGC5427_bd.outgal,"[""NGC5427_bd.outgal"", ""NGC5427_onecomp.outgal"", ""NGC5427_twocomp.outgal""]",
NGC5430,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5430/P4/,200,3,3,NGC5430_bdbarf.outgal,"[""NGC5430_bdbarf.outgal"", ""NGC5430_onecomp.outgal"", ""NGC5430_twocomp.outgal""]",
NGC5448,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5448/P4/,200,3,3,NGC5448_bdbar.outgal,"[""NGC5448_bdbar.outgal"", ""NGC5448_onecomp.outgal"", ""NGC5448_twocomp.outgal""]",
NGC5452,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5452/P4/,200,3,3,NGC5452_dn.outgal,"[""NGC5452_dn.outgal"", ""NGC5452_onecomp.outgal"", ""NGC5452_twocomp.outgal""]",
NGC5457,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5457/P4/,200,3,3,NGC5457_bd.outgal,"[""NGC5457_bd.outgal"", ""NGC5457_onecomp.outgal"", ""NGC5457_twocomp.outgal""]",
NGC5464,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5464/P4/,200,3,3,NGC5464_dbar.outgal,"[""NGC5464_dbar.outgal"", ""NGC5464_onecomp.outgal"", ""NGC5464_twocomp.outgal""]",
NGC5468,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5468/P4/,200,3,3,NGC5468_bd.outgal,"[""NGC5468_bd.outgal"", ""NGC5468_onecomp.outgal"", ""NGC5468_twocomp.outgal""]",
NGC5473,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5473/P4/,200,3,3,NGC5473_bdbar.outgal,"[""NGC5473_bdbar.outgal"", ""NGC5473_onecomp.outgal"", ""NGC5473_twocomp.outgal""]",
NGC5474,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5474/P4/,200,3,3,NGC5474_dd.outgal,"[""NGC5474_dd.outgal"", ""NGC5474_onecomp.outgal"", ""NGC5474_twocomp.outgal""]",
NGC5475,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5475/P4/,404,0,0,,[],
NGC5476,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5476/P4/,200,3,3,NGC5476_bd.outgal,"[""NGC5476_bd.outgal"", ""NGC5476_onecomp.outgal"", ""NGC5476_twocomp.outgal""]",
NGC5477,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5477/P4/,200,3,3,NGC5477_d.outgal,"[""NGC5477_d.outgal"", ""NGC5477_onecomp.outgal"", ""NGC5477_twocomp.outgal""]",
NGC5480,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5480/P4/,200,3,3,NGC5480_dn.outgal,"[""NGC5480_dn.outgal"", ""NGC5480_onecomp.outgal"", ""NGC5480_twocomp.outgal""]",
NGC5486,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5486/P4/,200,3,3,NGC5486_dd.outgal,"[""NGC5486_dd.outgal"", ""NGC5486_onecomp.outgal"", ""NGC5486_twocomp.outgal""]",
NGC5493,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5493/P4/,404,0,0,,[],
NGC5520,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5520/P4/,200,3,3,NGC5520_bd.outgal,"[""NGC5520_bd.outgal"", ""NGC5520_onecomp.outgal"", ""NGC5520_twocomp.outgal""]",
NGC5523,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5523/P4/,200,3,3,NGC5523_bd.outgal,"[""NGC5523_bd.outgal"", ""NGC5523_onecomp.outgal"", ""NGC5523_twocomp.outgal""]",
NGC5534,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5534/P4/,200,3,3,NGC5534_bdbar.outgal,"[""NGC5534_bdbar.outgal"", ""NGC5534_onecomp.outgal"", ""NGC5534_twocomp.outgal""]",
NGC5569,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5569/P4/,200,3,3,NGC5569_dbar.outgal,"[""NGC5569_dbar.outgal"", ""NGC5569_onecomp.outgal"", ""NGC5569_twocomp.outgal""]",
NGC5574,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5574/P4/,200,3,3,NGC5574_bdbar.outgal,"[""NGC5574_bdbar.outgal"", ""NGC5574_onecomp.outgal"", ""NGC5574_twocomp.outgal""]",
NGC5584,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5584/P4/,200,3,3,NGC5584_bd.outgal,"[""NGC5584_bd.outgal"", ""NGC5584_onecomp.outgal"", ""NGC5584_twocomp.outgal""]",
NGC5585,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5585/P4/,200,3,3,NGC5585_bd.outgal,"[""NGC5585_bd.outgal"", ""NGC5585_onecomp.outgal"", ""NGC5585_twocomp.outgal""]",
NGC5595,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5595/P4/,200,3,3,NGC5595_dn.outgal,"[""NGC5595_dn.outgal"", ""NGC5595_onecomp.outgal"", ""NGC5595_twocomp.outgal""]",
NGC5597,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5597/P4/,200,3,3,NGC5597_dbar.outgal,"[""NGC5597_dbar.outgal"", ""NGC5597_onecomp.outgal"", ""NGC5597_twocomp.outgal""]",
NGC5600,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5600/P4/,200,3,3,NGC5600_dbar.outgal,"[""NGC5600_dbar.outgal"", ""NGC5600_onecomp.outgal"", ""NGC5600_twocomp.outgal""]",
NGC5602,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5602/P4/,200,3,3,NGC5602_bd.outgal,"[""NGC5602_bd.outgal"", ""NGC5602_onecomp.outgal"", ""NGC5602_twocomp.outgal""]",
NGC5604,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5604/P4/,200,4,3,NGC5604_ddn.outgal,"[""NGC5604_ddn.outgal"", ""NGC5604_dn.outgal"", ""NGC5604_onecomp.outgal"", ""NGC5604_twocomp.outgal""]",
NGC5624,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5624/P4/,200,3,3,NGC5624_d.outgal,"[""NGC5624_d.outgal"", ""NGC5624_onecomp.outgal"", ""NGC5624_twocomp.outgal""]",
NGC5633,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5633/P4/,200,3,3,NGC5633_dn.outgal,"[""NGC5633_dn.outgal"", ""NGC5633_onecomp.outgal"", ""NGC5633_twocomp.outgal""]",
NGC5636,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5636/P4/,200,3,3,NGC5636_bdbarf.outgal,"[""NGC5636_bdbarf.outgal"", ""NGC5636_onecomp.outgal"", ""NGC5636_twocomp.outgal""]",
NGC5645,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5645/P4/,200,3,3,NGC5645_dbar.outgal,"[""NGC5645_dbar.outgal"", ""NGC5645_onecomp.outgal"", ""NGC5645_twocomp.outgal""]",
NGC5660,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5660/P4/,200,3,3,NGC5660_bd.outgal,"[""NGC5660_bd.outgal"", ""NGC5660_onecomp.outgal"", ""NGC5660_twocomp.outgal""]",
NGC5661,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5661/P4/,200,3,3,NGC5661_dbar.outgal,"[""NGC5661_dbar.outgal"", ""NGC5661_onecomp.outgal"", ""NGC5661_twocomp.outgal""]",
NGC5665,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5665/P4/,200,3,3,NGC5665_dd.outgal,"[""NGC5665_dd.outgal"", ""NGC5665_onecomp.outgal"", ""NGC5665_twocomp.outgal""]",
NGC5667,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5667/P4/,200,3,3,NGC5667_bd.outgal,"[""NGC5667_bd.outgal"", ""NGC5667_onecomp.outgal"", ""NGC5667_twocomp.outgal""]",
NGC5668,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5668/P4/,200,3,3,NGC5668_dd.outgal,"[""NGC5668_dd.outgal"", ""NGC5668_onecomp.outgal"", ""NGC5668_twocomp.outgal""]",
NGC5669,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5669/P4/,200,3,3,NGC5669_dbar.outgal,"[""NGC5669_dbar.outgal"", ""NGC5669_onecomp.outgal"", ""NGC5669_twocomp.outgal""]",
NGC5676,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5676/P4/,200,3,3,NGC5676_bd.outgal,"[""NGC5676_bd.outgal"", ""NGC5676_onecomp.outgal"", ""NGC5676_twocomp.outgal""]",
NGC5678,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5678/P4/,200,3,3,NGC5678_dn.outgal,"[""NGC5678_dn.outgal"", ""NGC5678_onecomp.outgal"", ""NGC5678_twocomp.outgal""]",
NGC5691,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5691/P4/,200,3,3,NGC5691_dbarf.outgal,"[""NGC5691_dbarf.outgal"", ""NGC5691_onecomp.outgal"", ""NGC5691_twocomp.outgal""]",
NGC5693,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5693/P4/,200,3,3,NGC5693_dbarf.outgal,"[""NGC5693_dbarf.outgal"", ""NGC5693_onecomp.outgal"", ""NGC5693_twocomp.outgal""]",
NGC5701,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5701/P4/,200,3,3,NGC5701_bdbarf.outgal,"[""NGC5701_bdbarf.outgal"", ""NGC5701_onecomp.outgal"", ""NGC5701_twocomp.outgal""]",
NGC5705,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5705/P4/,404,0,0,,[],
NGC5713,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5713/P4/,200,3,3,NGC5713_bdbar.outgal,"[""NGC5713_bdbar.outgal"", ""NGC5713_onecomp.outgal"", ""NGC5713_twocomp.outgal""]",
NGC5728,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5728/P4/,200,3,3,NGC5728_bdbar.outgal,"[""NGC5728_bdbar.outgal"", ""NGC5728_onecomp.outgal"", ""NGC5728_twocomp.outgal""]",
NGC5740,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5740/P4/,200,3,3,NGC5740_bdbarf.outgal,"[""NGC5740_bdbarf.outgal"", ""NGC5740_onecomp.outgal"", ""NGC5740_twocomp.outgal""]",
NGC5750,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5750/P4/,200,3,3,NGC5750_bdbarfn.outgal,"[""NGC5750_bdbarfn.outgal"", ""NGC5750_onecomp.outgal"", ""NGC5750_twocomp.outgal""]",
NGC5757,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5757/P4/,200,3,3,NGC5757_bdbarf.outgal,"[""NGC5757_bdbarf.outgal"", ""NGC5757_onecomp.outgal"", ""NGC5757_twocomp.outgal""]",
NGC5762,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5762/P4/,200,3,3,NGC5762_bdd.outgal,"[""NGC5762_bdd.outgal"", ""NGC5762_onecomp.outgal"", ""NGC5762_twocomp.outgal""]",
NGC5768,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5768/P4/,200,3,3,NGC5768_dbarfn.outgal,"[""NGC5768_dbarfn.outgal"", ""NGC5768_onecomp.outgal"", ""NGC5768_twocomp.outgal""]",
NGC5770,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5770/P4/,200,3,3,NGC5770_ddbarfn.outgal,"[""NGC5770_ddbarfn.outgal"", ""NGC5770_onecomp.outgal"", ""NGC5770_twocomp.outgal""]",
NGC5774,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5774/P4/,200,3,3,NGC5774_ddbar.outgal,"[""NGC5774_ddbar.outgal"", ""NGC5774_onecomp.outgal"", ""NGC5774_twocomp.outgal""]",
NGC5781,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5781/P4/,200,3,3,NGC5781_dbarf.outgal,"[""NGC5781_dbarf.outgal"", ""NGC5781_onecomp.outgal"", ""NGC5781_twocomp.outgal""]",
NGC5783,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5783/P4/,200,3,3,NGC5783_dn.outgal,"[""NGC5783_dn.outgal"", ""NGC5783_onecomp.outgal"", ""NGC5783_twocomp.outgal""]",
NGC5789,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5789/P4/,200,3,3,NGC5789_d.outgal,"[""NGC5789_d.outgal"", ""NGC5789_onecomp.outgal"", ""NGC5789_twocomp.outgal""]",
NGC5798,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5798/P4/,200,3,3,NGC5798_d.outgal,"[""NGC5798_d.outgal"", ""NGC5798_onecomp.outgal"", ""NGC5798_twocomp.outgal""]",
NGC5806,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5806/P4/,200,3,3,NGC5806_bdbarf.outgal,"[""NGC5806_bdbarf.outgal"", ""NGC5806_onecomp.outgal"", ""NGC5806_twocomp.outgal""]",
NGC5811,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5811/P4/,404,0,0,,[],
NGC5821,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5821/P4/,200,3,3,NGC5821_bd.outgal,"[""NGC5821_bd.outgal"", ""NGC5821_onecomp.outgal"", ""NGC5821_twocomp.outgal""]",
