name,ra,dec,sample,type,cvrhs,t,incl_deg,dist_mpc,distmod,mabs1_3p6,logmstar,btot_app,b_abs,m_i,mi_source,mabs3_real,p4_url
ESO548-034,53.240178,-21.089649,DG,SABc,SA\underline{B}(rs)c,5.0,21.8,22.3,31.741524315240802,-17.918,9.353,14.33,-17.411524315240804,-18.436,real,-18.436,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-034/P4/
ESO548-049,53.868046,-21.218436,DG,Sbc,dIm,10.0,34.9,20.32,31.539618518059406,-16.142,8.643,15.36,-16.179618518059407,-16.82084035174396,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-049/P4/
UGC04783,136.812334,38.94952,DG,Sc,Sdm sp / E(d)7-8,8.0,61.5,38.01,32.89948934801552,-17.918,9.354,15.25,-17.64948934801552,-18.436,real,-18.436,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04783/P4/
UGC04788,137.09625,59.07457,DG,Sa,(RL)SBa:,1.0,56.6,17.33,31.193992813569587,-17.13,9.039,15.44,-15.753992813569587,-17.739,real,-17.739,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04788/P4/
UGC04879,139.012694,52.84203,DG,I,dIm,10.0,56.5,1.28,25.536049848239344,-11.905,6.948,13.81,-11.726049848239343,-12.849,real,-12.849,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04879/P4/
UGC04883,139.633574,74.319089,DG,Sab,(L)SA(l)0$^\textrm{o}$,-2.0,56.3,39.85,33.00214162866065,-20.396,10.344,12.74,-20.26214162866065,-20.562,real,-20.562,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04883/P4/
UGC04889,139.139257,39.8729,DG,SABc,S\underline{A}B(s)c,5.0,38.5,35.79,32.76880849195002,-18.568,9.613,14.88,-17.888808491950016,-19.003,real,-19.003,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04889/P4/
UGC04906,139.416127,52.99299,DG,SBa,SAb sp / E(d)8,3.0,65.4,36.36,32.80311937274965,-20.835,10.52,13.37,-19.43311937274965,-20.928,real,-20.928,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04906/P4/
UGC04990,141.026165,62.03011,DG,SBc,SB(rs)d,7.0,54.3,19.82,31.48551825074628,-16.952,8.967,15.12,-16.365518250746284,-17.578,real,-17.578,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04990/P4/
UGC05348,149.503638,47.32465,DG,Sd,Sd sp / E7-8,7.0,69.4,6.54,29.077888741621337,-12.81,7.31,16.02,-13.057888741621337,-13.729,real,-13.729,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05348/P4/
UGC05454,151.795464,12.651717,DG,SABd,(R$^{\prime}$)SA(s)d,7.0,41.5,37.55,32.87304970670093,-17.164,9.052,15.72,-17.153049706700934,-17.768,real,-17.768,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05454/P4/
UGC05479,152.54025,54.50238,DG,Scd,SA\underline{B}(s)\underline{d}m,7.5,28.3,14.78,30.848372170294034,-16.395,8.744,14.95,-15.898372170294035,-17.077,real,-17.077,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05479/P4/
NGC1440,56.26209,-18.266028,ETG,S0,"(R)SB_a(s,bl)0^+",-1.0,47.7,46.63,33.34332707727246,-22.506,11.189,12.663,-20.680327077272462,-22.746966863159027,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1440/P4/
NGC1460,56.557215,-36.69636,ETG,S0,"SB_a(rs,bl)0^+",-1.0,37.1,21.02,31.613163558461117,-19.125,9.836,13.528,-18.08516355846112,-19.550638436238362,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1460/P4/
NGC6861,301.831065,-48.370281,ETG,E-S0,SAB0^- / E3 (twist),-3.0,51.4,30.09,32.392110938700405,-22.057,11.009,12.074,-20.318110938700407,-22.318361070594595,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6861/P4/
ESO118-034,70.07283,-58.744278,ETG,S0,(L)SA(rs)ab pec,2.0,18.9,15.38,30.93478167732706,-17.863,9.331,13.519,-17.41578167732706,-18.42790369417186,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO118-034/P4/
ESO151-002,13.297545,-54.365889,ETG,S0-a,dE2-3,11.0,50.6,18.56,31.342889859414214,-16.202,8.667,15.25,-16.092889859414214,-16.84635911696234,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO151-002/P4/
ESO185-027,299.057865,-56.910558,ETG,E-S0,SAB0^-:,-3.0,63.2,42.03,33.117796950027184,-20.567,10.413,13.804,-19.313796950027182,-20.942497283256387,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO185-027/P4/
PGC015214,67.187845,-12.509896,S4G,SBm,IB(s)m,10.0,66.8,24.11,31.91098605188727,-16.441,8.762,15.35,-16.56098605188727,-17.139196722193507,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC015214/P4/
PGC015869,70.738799,-8.090893,S4G,SABd,SB(s)d,7.0,59.7,38.77,32.94247900503605,-18.83,9.718,14.835,-18.107479005036048,-19.33020756618347,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC015869/P4/
PGC016389,74.241373,-42.801355,S4G,Sd,Im,10.0,66.8,7.08,29.250166288448845,-13.37,7.534,14.457,-14.793166288448845,-14.374444077785478,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC016389/P4/
PGC016784,76.945298,-16.293886,S4G,SBm,SB(s)dm,8.0,62.4,24.9,31.980996735478683,-18.308,9.509,13.737,-18.24399673547868,-18.96295923283749,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC016784/P4/
PGC027616,145.129155,-8.943596,S4G,SBc,SAB(s)dm,8.0,34.3,27.52,32.19824214781737,-18.561,9.611,13.96,-18.238242147817367,-19.15515190473708,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC027616/P4/
UGC04714,135.81334,78.56322,S4G,SABb,SA(r\underline{s})m,9.0,41.0,16.63,31.104461246097593,-17.452,9.167,14.492,-16.612461246097592,-17.924708392832937,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04714/P4/
UGC04797,137.044572,5.927763,S4G,Sm,S/IA(s)m,9.5,17.0,19.6,31.46128035678238,-17.19,9.062,14.577,-16.884280356782384,-17.78815588384386,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04797/P4/
UGC04834,137.96202,34.963559,S4G,SBd,IB(s)m,10.0,63.3,20.7,31.579851727284584,-15.873,8.536,16.25,-15.329851727284584,-16.415360155911877,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04834/P4/
UGC04837,138.0396,35.5316,S4G,Sm,Im,10.0,64.6,28.9,32.304489213782745,-17.223,9.075,14.941,-17.363489213782742,-17.926014965238945,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC04837/P4/
NGC2785,138.813728,40.91738,DG,SBm,I0 pec,0.0,63.5,35.33,32.74071818717423,-20.016,10.193,14.63,-18.11071818717423,-20.243,real,-20.243,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2785/P4/
NGC2880,142.393862,62.49062,DG,E-S0,SAB0$^-$,-3.0,48.0,21.64,31.67628628217266,-20.559,10.41,12.53,-19.14628628217266,-20.699,real,-20.699,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2880/P4/
NGC3230,155.933174,12.567492,DG,S0,SA\underline{B}$_\textrm{a}$(s)0$^\textrm{o}$,-2.0,65.5,37.53,32.87189282206541,-21.453,10.767,14.79,-18.081892822065413,-21.439,real,-21.439,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3230/P4/
NGC3245,156.826433,28.507487,DG,S0,SA(l)0$^\textrm{o}$,-2.0,55.3,18.22,31.30274186318489,-20.935,10.56,11.66,-19.64274186318489,-21.301319337848447,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3245/P4/
NGC3367,161.645589,13.750996,DG,Sc,SB(\underline{r}s)bc,4.0,7.1,34.77,32.70602345341629,-21.686,10.86,12.02,-20.686023453416293,-22.12100551155283,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3367/P4/
NGC3400,162.689457,28.469143,DG,SBa,S\underline{A}B(\underline{r}s)0/a,0.0,55.5,18.9,31.382309020866217,-18.592,9.623,14.07,-17.312309020866216,-19.024,real,-19.024,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3400/P4/
NGC3418,162.847378,28.104631,DG,S0-a,SAB(s)0/a,0.0,33.1,16.81,31.127838567197358,-18.331,9.518,14.28,-16.847838567197357,-18.65245706329138,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3418/P4/
NGC3524,166.633725,11.385473,DG,S0-a,SA(l)0$^-$,-3.0,60.5,18.16,31.295579220925333,-18.957,9.769,13.33,-17.965579220925335,-19.339,real,-19.339,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3524/P4/
NGC4027A,179.87226,-19.329329,DG,IB,SB(rs)dm,8.0,13.9,22.77,31.786815153075715,-17.436,9.16,14.95,-16.836815153075715,-17.965191560972794,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4027A/P4/
NGC4108A,181.456666,67.25217,DG,Sbc,SA\underline{B}(s)cd,6.0,64.1,30.4,32.414367918043766,-18.332,9.519,14.58,-17.834367918043768,-18.797,real,-18.797,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4108A/P4/
ESO440-011,177.189725,-28.2935,S4G,Scd,SB(rs)cd,6.0,52.9,16.25,31.054266826574462,-18.608,9.629,12.918,-18.136266826574463,-19.167142704245,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO440-011/P4/
ESO440-046,181.17165,-28.11641,S4G,SBm,SA\underline{B}(s)dm,8.0,57.0,12.32,30.453053539142033,-16.926,8.956,13.641,-16.812053539142035,-17.569222581698376,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO440-046/P4/
ESO440-049,181.391815,-31.423583,S4G,SABc,SA(l)c:,5.0,41.6,30.33,32.409362051553316,-18.149,9.446,13.941,-18.468362051553314,-18.89405008211503,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO440-049/P4/
ESO407-002,346.172625,-34.057806,ETG,S0-a,SA(rl)0^+,-1.0,57.6,22.74,31.783952301758582,-18.715,9.672,14.164,-17.61995230175858,-19.127663790913267,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO407-002/P4/
PGC035684,173.370202,49.236715,S4G,I,dIm / Sph,10.0,67.2,4.64,28.3325899027744,-13.543,7.603,14.423,-13.909589902774401,-14.299148627151984,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC035684/P4/
PGC035705,173.438707,-3.436761,S4G,Sd,SA\underline{B}(s)m,9.0,60.0,29.8,32.37108132038128,-17.416,9.153,15.242,-17.129081320381278,-18.0185741102896,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC035705/P4/
PGC036217,175.144239,-10.085897,S4G,Sc,SB(s)\underline{c}d pec,5.5,42.2,27.3,32.180813235203786,-18.944,9.764,14.013,-18.167813235203788,-19.43159611027289,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC036217/P4/
PGC037373,178.706513,-16.864039,S4G,Sc,SAB(s)c\underline{d},6.5,62.1,32.4,32.55272505103306,-18.601,9.627,13.91,-18.642725051033057,-19.280805386992768,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC037373/P4/
PGC038250,181.246206,58.107333,S4G,Sc,SAB(rs:)dm: pec,8.0,47.3,34.91,32.714749244070894,-17.613,9.231,15.533,-17.181749244070893,-18.18165607235666,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC038250/P4/
PGC040447,186.223746,61.063754,S4G,I,dIm,10.0,46.7,9.48,29.88404168669033,-14.009,7.79,16.114,-13.77004168669033,-14.622844796372227,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC040447/P4/
UGC05076,143.15167,51.87194,S4G,I,dE1 (dIm) / Sph,11.0,18.3,7.65,29.418307175768085,-14.228,7.877,15.407,-14.011307175768085,-14.8470771863055,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05076/P4/
UGC05139,145.135997,71.181772,S4G,IAB,Im,10.0,18.4,3.68,27.82923909336759,-13.616,7.632,13.368,-14.46123909336759,-14.484631186941384,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05139/P4/
UGC05172,145.467437,48.670981,S4G,SABm,SAB(s)d\underline{m},8.5,0.0,38.7,32.938554825094556,-17.043,9.003,15.459,-17.479554825094556,-17.81559038389722,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05172/P4/
UGC05179,145.756952,58.973606,S4G,Sbc,SA0^o^,-2.0,55.8,18.03,31.27997863361201,-16.695,8.864,14.948,-16.33197863361201,-17.279689978898823,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05179/P4/
UGC05336,149.3832,69.04596,S4G,I,dIm,10.0,34.0,4.05,28.03727511607334,-12.518,7.193,14.48,-13.557275116073338,-13.432229652277234,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC05336/P4/
UGC07848,190.23849,63.519658,S4G,SABc,"SAB_a_(s,x_1_r)b\underline{c}",4.5,69.1,51.7,33.56745271546971,-19.768,10.093,14.563,-19.00445271546971,-20.25856638813538,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07848/P4/
UGC07906,191.0406,12.11446,S4G,I,dIB(s)m,10.0,48.8,13.54,30.658093321745625,-14.562,8.011,15.302,-15.356093321745625,-15.418611930610222,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07906/P4/
UGC07911,191.1198,0.46808,S4G,Sm,SA\underline{B}(s)dm,8.0,66.8,18.0,31.276362525516532,-17.929,9.358,13.503,-17.773362525516532,-18.562425193496384,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07911/P4/
UGC07943,191.690621,5.955414,S4G,SBc,SAB(s)c\underline{d},6.5,44.0,19.3,31.42778654503887,-17.707,9.269,13.861,-17.56678654503887,-18.344049838084135,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07943/P4/
UGC07949,191.7492,36.47642,S4G,I,dIm,10.0,39.2,5.75,28.798339223448153,-13.149,7.446,15.12,-13.678339223448154,-13.943394717510316,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07949/P4/
UGC07950,191.73615,51.61337,S4G,I,S/IA\underline{B}(s:)m,9.5,42.0,8.9,29.746950033224564,-15.437,8.361,15.099,-14.647950033224564,-15.921573257807772,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07950/P4/
NGC5468,211.645409,-5.45302,S4G,SABc,S\underline{A}B(s)\underline{c}d,5.5,21.0,44.53,33.243263475656114,-21.288,10.701,12.938,-20.305263475656112,-21.727056916779187,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5468/P4/
NGC5473,211.18023,54.892643,S4G,E-S0,(L)SA\underline{B}0^-^,-3.0,47.9,26.82,32.142293867577905,-21.097,10.625,12.37,-19.772293867577908,-21.45569405888081,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5473/P4/
NGC5474,211.255537,53.662209,S4G,Sc,SA(s)m,9.0,50.2,4.46,28.24667429356071,-16.726,8.877,11.485,-16.76167429356071,-17.404383458986764,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5474/P4/
NGC5476,212.035607,-6.092172,S4G,SABd,SAB(s)\underline{c}d,5.5,23.6,35.69,32.7627327397783,-19.969,10.174,13.36,-19.4027327397783,-20.505927193847903,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5476/P4/
NGC5477,211.388901,54.460823,S4G,Sm,dIm,10.0,51.7,6.34,29.010446289408662,-14.441,7.963,14.374,-14.636446289408662,-15.156929878011036,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5477/P4/
NGC5480,211.589871,50.725079,S4G,Sc,S\underline{A}B(s)c\underline{d} [0/a],6.5,41.5,23.75,31.878318069804422,-20.033,10.199,12.857,-19.021318069804423,-20.46525474640404,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5480/P4/
NGC1022,39.636265,-6.677424,S4G,SBa,"(RL)SAB(\underline{r}s,bl,ns)\underline{0}/a",-0.5,59.9,22.25,31.736650076584752,-20.741,10.483,12.11,-19.626650076584752,-21.149127767997417,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1022/P4/
NGC1036,40.1207,19.297006,S4G,S0-a,IB(s:)m,10.0,50.5,9.63,29.918131435622676,-16.872,8.935,13.767,-16.151131435622677,-17.37259588737133,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1036/P4/
NGC1042,40.099821,-8.433523,S4G,SABc,SAB(s)c,5.0,58.1,7.51,29.37819968502084,-18.243,9.483,11.64,-17.738199685020838,-18.794371925979895,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1042/P4/
NGC1047,40.136733,-8.147679,S4G,S0-a,"dSA\underline{B}0^o^, N",11.0,65.3,4.63,28.327904955089764,-14.748,8.085,14.476,-13.851904955089763,-15.207417664446094,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1047/P4/
NGC1051,40.260387,-6.935825,S4G,SBm,SAB(s)d:,7.0,64.5,19.93,31.497536493502437,-18.423,9.555,13.435,-18.062536493502435,-19.00829107597307,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1051/P4/
NGC1055,40.438149,0.443873,S4G,SBb,SA\underline{B}(s:)bc sp / E(d)2,4.0,62.5,15.05,30.88768249964931,-21.393,10.743,11.457,-19.430682499649308,-21.601855387417586,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1055/P4/
NGC1068,40.669618,-0.013305,S4G,Sb,"(\underline{R}L)SA(l,s,nr',AGN)0/\underline{a}",0.5,24.1,10.58,30.122428338495837,-22.145,11.044,9.743,-20.379428338495835,-22.40009065954652,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1068/P4/
NGC1073,40.918832,1.376104,S4G,SBc,SB(rs)\underline{c}d,5.5,52.3,7.37,29.337337439295254,-18.041,9.403,11.68,-17.657337439295254,-18.620839298234387,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1073/P4/
NGC1076,40.871755,-14.754214,S4G,S0-a,SA(r\underline{s})b:,3.0,50.7,30.8,32.44275358250222,-20.059,10.21,13.56,-18.882753582502218,-20.452582091888022,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1076/P4/
NGC1079,40.934715,-29.003273,S4G,SABa,"(R\underline{L})S\underline{A}B_a_(\underline{r}s,",-1.0,61.6,25.2,32.007002703907716,-20.991,10.583,12.361,-19.646002703907715,-21.344925635418313,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1079/P4/
NGC1084,41.499538,-7.578474,S4G,Sc,SA(s)c,5.0,49.9,19.1,31.405166836238635,-21.165,10.652,11.187,-20.218166836238638,-21.61249420651608,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1084/P4/
NGC1087,41.6051,-0.498845,S4G,SABc,SB(rs)c\underline{d} pec,6.5,54.2,13.99,30.72908857245914,-19.869,10.134,11.518,-19.21108857245914,-20.384390814527897,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1087/P4/
NGC1090,41.641312,-0.247139,S4G,Sbc,"SAB(s,nr')b\underline{c}",4.5,67.5,28.48,32.272699924824096,-20.559,10.41,12.602,-19.670699924824095,-21.020249482333664,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1090/P4/
NGC1097,41.578937,-30.274717,S4G,SBb,"(R')SB(rs,bl,nr)ab pec",2.2,55.0,17.16,31.17258641756343,-22.466,11.173,10.139,-21.03358641756343,-22.799382808127408,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1097/P4/
NGC1425,55.547806,-29.893391,S4G,Sb,(R'R')SA(rl)b,3.0,68.2,20.4,31.54815083712949,-20.734,10.48,11.325,-20.22315083712949,-21.28395044672543,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1425/P4/
NGC1427A,55.03875,-35.62451,S4G,IB,IAB:(s:)m,10.0,59.0,14.57,30.817297758849953,-17.308,9.109,13.399,-17.418297758849953,-18.00391997332974,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1427A/P4/
NGC1433,55.506202,-47.221961,S4G,SBa,"(R_1_')SB(r,p,nrl,nb)a",1.0,67.4,9.47,29.881749895016362,-20.279,10.298,10.809,-19.072749895016365,-20.665531225328845,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1433/P4/
NGC1436,55.90451,-35.853062,S4G,Sab,(R')SAB(r\underline{s})a,1.0,48.1,17.66,31.234953496207744,-19.795,10.104,12.452,-18.782953496207746,-20.22716907160882,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1436/P4/
NGC1452,56.342934,-18.633687,S4G,S0-a,"(RL)SB(\underline{r}s,bl)0/a",0.0,46.5,20.9,31.60073143055527,-20.339,10.322,12.825,-18.775731430555272,-20.641631886180487,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1452/P4/
NGC1473,56.859234,-68.220939,S4G,IB,S/IB(s)m,9.5,68.1,17.13,31.168786814827556,-17.889,9.342,13.431,-17.737786814827558,-18.523464901484477,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1473/P4/
NGC3656,170.911245,53.842126,ETG,S?,"(RL,R)SAB(l)0^+ pec",-1.0,50.8,42.6,33.147047995513596,-21.355,10.728,13.318,-19.829047995513598,-21.666401278945695,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3656/P4/
NGC3658,170.992725,38.56238,ETG,S0,(L)SA0^-,-3.0,25.4,27.33,32.1831981584633,-20.392,10.343,13.104,-19.0791981584633,-20.753491567238875,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3658/P4/
PGC013343,54.226305,-35.37467,ETG,E-S0,(L)SAB0^o,-2.0,26.2,19.78,31.4811314363058,-17.469,9.174,14.807,-16.6741314363058,-17.952205887531864,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC013343/P4/
PGC013635,55.689465,-33.920214,ETG,E,dSA(l)0^o,11.0,50.4,16.38,31.071569487121998,-16.976,8.977,14.383,-16.688569487122,-17.57845382947367,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC013635/P4/
PGC033523,166.38552,17.639608,ETG,S?,dS0:,11.0,69.7,13.9,30.715074001270473,-16.092,8.623,14.822,-15.893074001270474,-16.71525239029856,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC033523/P4/
PGC034493,169.40916,17.818089,ETG,S0-a,(L)S_AB(s)a,1.0,39.6,17.21,31.178904351637804,-16.547,8.805,15.503,-15.675904351637804,-17.012292522634883,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC034493/P4/
PGC035111,171.345705,-9.586528,ETG,S0,(L)SA0^-,-3.0,53.8,26.38,32.10637395605173,-18.563,9.612,14.595,-17.511373956051735,-18.985867879672156,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC035111/P4/
PGC038717,182.55228,64.760593,ETG,I,dS0,11.0,59.9,18.06,31.283588729887434,-16.614,8.832,15.541,-15.742588729887434,-17.079218351523547,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC038717/P4/
PGC039413,184.36359,17.65051,ETG,S0,S0^- sp / E1,-3.0,65.0,12.66,30.512168528406683,-16.746,8.885,14.551,-15.961168528406683,-17.23156460417557,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC039413/P4/
NGC1266,49.002945,-2.427251,DG,S0,(RL)SA(rs)0/a,0.0,44.5,29.09,32.318718606235294,-20.31,10.31,14.39,-17.928718606235293,-20.42039887246529,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1266/P4/
NGC6958,312.17757,-37.997322,ETG,E,(L)SA0^-,-3.0,51.8,34.81,32.70852011642144,-21.724,10.876,12.283,-20.42552011642144,-22.08885722735904,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6958/P4/
NGC7022,317.396715,-49.303703,ETG,S0,(L)SB_x0^o,-2.0,53.0,30.96,32.454004760054275,-19.602,10.027,14.062,-18.392004760054277,-19.987651118612757,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7022/P4/
NGC7070A,322.94709,-42.847634,ETG,S0-a,(RL)SA_B(_rs)0/a,0.0,43.8,32.08,32.531171798060626,-20.771,10.495,13.325,-19.206171798060627,-21.07326537254425,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7070A/P4/
ESO548-073,55.268168,-19.092467,DG,Sab,SA\underline{B}(s)d,7.0,60.2,13.05,30.578052558371496,-15.507,8.389,15.62,-14.958052558371497,-16.268,real,-16.268,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-073/P4/
